time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,13.342801657482218,1.7702536027732076,22.655589731376146,6.249193183114418,5.558072145104539,0.0,10.545349329242779,0.6812472202388009,2.75701025936025,0.0006544271716610738,-0.24619438779228964,0.0,460.9892405441076,458.94615405614616,460.4785391583233,460.8098738751572
4.259999999999997,13.984074524498952,1.8107006725424988,22.815224257905896,6.24900691682808,5.542747687128314,0.0,10.8301771042377,0.6670289241244448,2.5630336786508665,-0.011945713489747403,-0.28913878898849205,0.0,450.78411523416344,447.2310454539506,449.3645725853424,448.3416511527492
4.319999999999996,14.640990404145233,1.8503526469563985,22.961455148762994,6.247902963835006,5.525432579845422,0.0,11.067069669435744,0.654693701198658,2.3105337583594263,-0.03621181793025297,-0.28750280159785013,0.0,426.50983659957365,426.5612263559798,428.1757731694189,426.10539765495184
4.379999999999995,15.313373896995609,1.8892106243808695,23.093686062836092,6.245644220011496,5.507644909915367,0.0,11.34547354278203,0.6405000657234257,2.0958941646660807,-0.0406791376596395,-0.3279229391454163,0.0,448.2421270982166,444.85154629033775,446.0552501744867,445.6894565146474
4.439999999999993,16.003568504871556,1.9271579552393305,23.213933771434302,6.243059640762187,5.48744670554248,0.0,11.660573949767572,0.6243403337780169,1.9104301104477244,-0.04836095040577645,-0.3661962794673955,0.0,464.5524992100808,461.4257111224035,463.4968715417994,462.89155011318644
4.499999999999992,16.710428496210163,1.9642062543379446,23.320558194918355,6.240838704188489,5.465347947522314,0.0,11.901352105285106,0.6105435827170453,1.6424038143327269,-0.020703956926637776,-0.37290622190403633,0.0,432.8363021976427,432.1265489628239,429.89747075141133,432.2348120260179
4.559999999999991,17.43700486677249,2.0002117711246212,23.415745382572794,6.240262656129143,5.4429232474832006,0.0,12.31670257810721,0.5897304202869599,1.5271470949740964,0.00645755619535765,-0.37547187382882413,0.0,503.942824294205,503.63087235463036,503.0807460619663,505.04445676754096
4.6199999999999894,18.185364569869677,2.035104408957732,23.500772897496045,6.240727164325964,5.420255987123408,0.0,12.627906948161339,0.573482697449465,1.3048809354151842,0.010194020022823708,-0.3828577092957699,0.0,467.3463561610111,466.6297701384645,466.1613816585608,466.45327949473284
4.679999999999988,18.950853436924085,2.069098065499066,23.570836107479668,6.241094372537209,5.398220400008405,0.0,12.88785944842577,0.5597385032791087,1.0289192693493834,-0.0036177227870230104,-0.3469098836369804,0.0,446.226294528211,449.01199745584864,448.92117923119304,447.79841410244774
4.739999999999987,19.730979754559236,2.102312636379196,23.623341875870477,6.241076326196588,5.377722655927993,0.0,13.115902820854158,0.5474628060946334,0.7201451783436538,0.005622141326153618,-0.3327631538298495,0.0,436.0523754691863,437.11064811882125,436.01494612775537,436.7866205162796
4.799999999999986,20.525771689909035,2.1347666283749116,23.657940237018146,6.241776838181213,5.357899162031854,0.0,13.376366853290053,0.5344258518538876,0.4317261146628827,0.021642501562471737,-0.326038089411985,0.0,450.0299772259399,450.46384673816294,450.9574629515755,452.25023146971967
4.859999999999984,21.33719631829606,2.166422783742108,23.67582900334296,6.243051296121731,5.337948622115929,0.0,13.669953849423692,0.5209174243437832,0.1628195486507955,0.020425630674802957,-0.3503158467448792,0.0,467.3008230135699,465.2944148717599,465.46432668238907,465.3690112398305
4.919999999999983,22.162480648743774,2.1973965746439394,23.67470580176815,6.243999136910425,5.316863779859521,0.0,13.839176711339782,0.5116103723804363,-0.20091738413993926,0.004401498414378957,-0.35369891646251145,0.0,420.07780237202667,419.64898837736155,421.1997047932091,419.81070851646837
4.979999999999982,23.00171968167216,2.2277196490093267,23.65427812836183,6.244576660561506,5.295582011683255,0.0,14.134013338841081,0.4992598245323152,-0.4819633583229772,0.01843270095479508,-0.35676251415544286,0.0,469.70999746881296,469.34991311599094,469.2057204059447,470.2942197931873
5.0399999999999805,23.859882725127203,2.257286167846704,23.617596604633565,6.246226781880539,5.273713504443872,0.0,14.469475822159769,0.4864564811874847,-0.7431774840130456,0.04128625501906187,-0.3879287568669135,0.0,487.47495892947995,485.0123787191932,488.00690035288716,489.71077188091687
